Time,Q,SQ,Hour,DayOfWeek,Month
2024-03-17 20:20:00,0.0,0.0,20,6,3
2024-03-17 20:30:00,0.0,0.0,20,6,3
2024-03-17 20:40:00,0.0,0.0,20,6,3
2024-03-17 20:50:00,0.0,0.0,20,6,3
2024-03-17 21:00:00,0.0,0.0,21,6,3
2024-03-17 21:10:00,0.0,0.0,21,6,3
2024-03-17 21:20:00,0.0,0.0,21,6,3
2024-03-17 21:30:00,0.0,0.0,21,6,3
2024-03-17 21:40:00,0.0,0.0,21,6,3
2024-03-17 21:50:00,0.0,0.0,21,6,3
2024-03-17 22:00:00,0.0,0.0,22,6,3
2024-03-17 22:10:00,0.0,0.0,22,6,3
2024-03-17 22:20:00,0.0,0.0,22,6,3
2024-03-17 22:30:00,0.0,0.0,22,6,3
2024-03-17 22:40:00,0.0,0.0,22,6,3
2024-03-17 22:50:00,0.0,0.0,22,6,3
2024-03-17 23:00:00,0.0,0.0,23,6,3
2024-03-17 23:10:00,0.0,0.0,23,6,3
2024-03-17 23:20:00,0.0,0.0,23,6,3
2024-03-17 23:30:00,0.0,0.0,23,6,3
2024-03-17 23:40:00,0.0,0.0,23,6,3
2024-03-17 23:50:00,0.0,0.0,23,6,3
2024-03-18 00:00:00,0.0,0.0,0,0,3
2024-03-18 00:10:00,0.0,0.0,0,0,3
2024-03-18 00:20:00,0.0,0.0,0,0,3
2024-03-18 00:30:00,0.0,0.0,0,0,3
2024-03-18 00:40:00,0.0,0.0,0,0,3
2024-03-18 00:50:00,0.0,0.0,0,0,3
2024-03-18 01:00:00,0.0,0.0,1,0,3
2024-03-18 01:10:00,0.0,0.0,1,0,3
2024-03-18 01:20:00,0.0,0.0,1,0,3
2024-03-18 01:30:00,0.0,0.0,1,0,3
2024-03-18 01:40:00,0.0,0.0,1,0,3
2024-03-18 01:50:00,0.0,0.0,1,0,3
2024-03-18 02:00:00,0.0,0.0,2,0,3
2024-03-18 02:10:00,0.0,0.0,2,0,3
2024-03-18 02:20:00,0.0,0.0,2,0,3
2024-03-18 02:30:00,0.0,0.0,2,0,3
2024-03-18 02:40:00,0.0,0.0,2,0,3
2024-03-18 02:50:00,0.0,0.0,2,0,3
2024-03-18 03:00:00,0.0,0.0,3,0,3
2024-03-18 03:10:00,0.0,0.0,3,0,3
2024-03-18 03:20:00,0.0,0.0,3,0,3
2024-03-18 03:30:00,0.0,0.0,3,0,3
2024-03-18 03:40:00,0.0,0.0,3,0,3
2024-03-18 03:50:00,0.0,0.0,3,0,3
2024-03-18 04:00:00,0.0,0.0,4,0,3
2024-03-18 04:10:00,0.0,0.0,4,0,3
2024-03-18 04:20:00,0.0,0.0,4,0,3
2024-03-18 04:30:00,0.0,0.0,4,0,3
2024-03-18 04:40:00,0.0,0.0,4,0,3
2024-03-18 04:50:00,0.0,0.0,4,0,3
2024-03-18 05:00:00,0.0,0.0,5,0,3
2024-03-18 05:10:00,0.0,0.0,5,0,3
2024-03-18 05:20:00,0.0,0.0,5,0,3
2024-03-18 05:30:00,0.0,0.0,5,0,3
2024-03-18 05:40:00,0.0,0.0,5,0,3
2024-03-18 05:50:00,0.0,0.0,5,0,3
2024-03-18 06:00:00,2.0,0.0,6,0,3
2024-03-18 06:10:00,5.0,0.0,6,0,3
2024-03-18 06:20:00,9.0,0.0,6,0,3
2024-03-18 06:30:00,19.0,0.0,6,0,3
2024-03-18 06:40:00,29.0,0.0,6,0,3
2024-03-18 06:50:00,37.0,0.0,6,0,3
2024-03-18 07:00:00,51.0,0.0,7,0,3
2024-03-18 07:10:00,48.0,0.0,7,0,3
2024-03-18 07:20:00,63.0,0.0,7,0,3
2024-03-18 07:30:00,106.0,0.0,7,0,3
2024-03-18 07:40:00,174.0,0.0,7,0,3
2024-03-18 07:50:00,205.0,10.0,7,0,3
2024-03-18 08:00:00,170.0,0.0,8,0,3
2024-03-18 08:10:00,144.0,0.0,8,0,3
2024-03-18 08:20:00,227.0,2.62824,8,0,3
2024-03-18 08:30:00,235.0,1.95625,8,0,3
2024-03-18 08:40:00,289.0,5.78794,8,0,3
2024-03-18 08:50:00,187.0,0.0,8,0,3
2024-03-18 09:00:00,190.0,0.0,9,0,3
2024-03-18 09:10:00,264.0,0.47098,9,0,3
2024-03-18 09:20:00,210.0,0.0,9,0,3
2024-03-18 09:30:00,278.0,0.7803,9,0,3
2024-03-18 09:40:00,284.0,0.0700888,9,0,3
2024-03-18 09:50:00,355.0,3.50993,9,0,3
2024-03-18 10:00:00,409.0,5.76762,10,0,3
2024-03-18 10:10:00,296.0,0.0394126,10,0,3
2024-03-18 10:20:00,514.0,10.0,10,0,3
2024-03-18 10:30:00,680.0,10.0,10,0,3
2024-03-18 10:40:00,506.0,8.33436,10,0,3
2024-03-18 10:50:00,611.0,10.0,10,0,3
2024-03-18 11:00:00,591.0,10.0,11,0,3
2024-03-18 11:10:00,544.0,10.0,11,0,3
2024-03-18 11:20:00,626.0,10.0,11,0,3
2024-03-18 11:30:00,642.0,10.0,11,0,3
2024-03-18 11:40:00,622.0,10.0,11,0,3
2024-03-18 11:50:00,683.0,10.0,11,0,3
2024-03-18 12:00:00,643.0,10.0,12,0,3
2024-03-18 12:10:00,499.0,8.94912,12,0,3
2024-03-18 12:20:00,572.0,10.0,12,0,3
2024-03-18 12:30:00,541.0,10.0,12,0,3
2024-03-18 12:40:00,569.0,10.0,12,0,3
2024-03-18 12:50:00,581.0,10.0,12,0,3
2024-03-18 13:00:00,652.0,10.0,13,0,3
2024-03-18 13:10:00,449.0,6.69795,13,0,3
2024-03-18 13:20:00,573.0,10.0,13,0,3
2024-03-18 13:30:00,592.0,10.0,13,0,3
2024-03-18 13:40:00,456.0,8.91114,13,0,3
2024-03-18 13:50:00,564.0,10.0,13,0,3
2024-03-18 14:00:00,523.0,10.0,14,0,3
2024-03-18 14:10:00,419.0,10.0,14,0,3
2024-03-18 14:20:00,248.0,0.0,14,0,3
2024-03-18 14:30:00,265.0,2.64144,14,0,3
2024-03-18 14:40:00,408.0,10.0,14,0,3
2024-03-18 14:50:00,200.0,0.0,14,0,3
2024-03-18 15:00:00,287.0,7.28161,15,0,3
2024-03-18 15:10:00,406.0,10.0,15,0,3
2024-03-18 15:20:00,166.0,6.3208,15,0,3
2024-03-18 15:30:00,146.0,0.904548,15,0,3
2024-03-18 15:40:00,351.0,10.0,15,0,3
2024-03-18 15:50:00,305.0,10.0,15,0,3
2024-03-18 16:00:00,274.0,10.0,16,0,3
2024-03-18 16:10:00,244.0,10.0,16,0,3
2024-03-18 16:20:00,208.0,10.0,16,0,3
2024-03-18 16:30:00,179.0,10.0,16,0,3
2024-03-18 16:40:00,151.0,10.0,16,0,3
2024-03-18 16:50:00,117.0,10.0,16,0,3
2024-03-18 17:00:00,87.0,10.0,17,0,3
2024-03-18 17:10:00,59.0,10.0,17,0,3
2024-03-18 17:20:00,33.0,10.0,17,0,3
2024-03-18 17:30:00,19.0,0.0,17,0,3
2024-03-18 17:40:00,7.0,0.0,17,0,3
2024-03-18 17:50:00,2.0,0.0,17,0,3
2024-03-18 18:00:00,0.0,0.0,18,0,3
2024-03-18 18:10:00,0.0,0.0,18,0,3
2024-03-18 18:20:00,0.0,0.0,18,0,3
2024-03-18 18:30:00,0.0,0.0,18,0,3
2024-03-18 18:40:00,0.0,0.0,18,0,3
2024-03-18 18:50:00,0.0,0.0,18,0,3
2024-03-18 19:00:00,0.0,0.0,19,0,3
2024-03-18 19:10:00,0.0,0.0,19,0,3
2024-03-18 19:20:00,0.0,0.0,19,0,3
2024-03-18 19:30:00,0.0,0.0,19,0,3
2024-03-18 19:40:00,0.0,0.0,19,0,3
2024-03-18 19:50:00,0.0,0.0,19,0,3
2024-03-18 20:00:00,0.0,0.0,20,0,3
2024-03-18 20:10:00,0.0,0.0,20,0,3
2024-03-18 20:20:00,0.0,0.0,20,0,3
2024-03-18 20:30:00,0.0,0.0,20,0,3
2024-03-18 20:40:00,0.0,0.0,20,0,3
2024-03-18 20:50:00,0.0,0.0,20,0,3
2024-03-18 21:00:00,0.0,0.0,21,0,3
2024-03-18 21:10:00,0.0,0.0,21,0,3
2024-03-18 21:20:00,0.0,0.0,21,0,3
2024-03-18 21:30:00,0.0,0.0,21,0,3
2024-03-18 21:40:00,0.0,0.0,21,0,3
2024-03-18 21:50:00,0.0,0.0,21,0,3
2024-03-18 22:00:00,0.0,0.0,22,0,3
2024-03-18 22:10:00,0.0,0.0,22,0,3
2024-03-18 22:20:00,0.0,0.0,22,0,3
2024-03-18 22:30:00,0.0,0.0,22,0,3
2024-03-18 22:40:00,0.0,0.0,22,0,3
2024-03-18 22:50:00,0.0,0.0,22,0,3
2024-03-18 23:00:00,0.0,0.0,23,0,3
2024-03-18 23:10:00,0.0,0.0,23,0,3
2024-03-18 23:20:00,0.0,0.0,23,0,3
2024-03-18 23:30:00,0.0,0.0,23,0,3
2024-03-18 23:40:00,0.0,0.0,23,0,3
2024-03-18 23:50:00,0.0,0.0,23,0,3
2024-03-19 00:00:00,0.0,0.0,0,1,3
2024-03-19 00:10:00,0.0,0.0,0,1,3
2024-03-19 00:20:00,0.0,0.0,0,1,3
2024-03-19 00:30:00,0.0,0.0,0,1,3
2024-03-19 00:40:00,0.0,0.0,0,1,3
2024-03-19 00:50:00,0.0,0.0,0,1,3
2024-03-19 01:00:00,0.0,0.0,1,1,3
2024-03-19 01:10:00,0.0,0.0,1,1,3
2024-03-19 01:20:00,0.0,0.0,1,1,3
2024-03-19 01:30:00,0.0,0.0,1,1,3
2024-03-19 01:40:00,0.0,0.0,1,1,3
2024-03-19 01:50:00,0.0,0.0,1,1,3
2024-03-19 02:00:00,0.0,0.0,2,1,3
2024-03-19 02:10:00,0.0,0.0,2,1,3
2024-03-19 02:20:00,0.0,0.0,2,1,3
2024-03-19 02:30:00,0.0,0.0,2,1,3
2024-03-19 02:40:00,0.0,0.0,2,1,3
2024-03-19 02:50:00,0.0,0.0,2,1,3
2024-03-19 03:00:00,0.0,0.0,3,1,3
2024-03-19 03:10:00,0.0,0.0,3,1,3
2024-03-19 03:20:00,0.0,0.0,3,1,3
2024-03-19 03:30:00,0.0,0.0,3,1,3
2024-03-19 03:40:00,0.0,0.0,3,1,3
2024-03-19 03:50:00,0.0,0.0,3,1,3
2024-03-19 04:00:00,0.0,0.0,4,1,3
2024-03-19 04:10:00,0.0,0.0,4,1,3
2024-03-19 04:20:00,0.0,0.0,4,1,3
2024-03-19 04:30:00,0.0,0.0,4,1,3
2024-03-19 04:40:00,0.0,0.0,4,1,3
2024-03-19 04:50:00,0.0,0.0,4,1,3
2024-03-19 05:00:00,0.0,0.0,5,1,3
2024-03-19 05:10:00,0.0,0.0,5,1,3
2024-03-19 05:20:00,0.0,0.0,5,1,3
2024-03-19 05:30:00,0.0,0.0,5,1,3
2024-03-19 05:40:00,0.0,0.0,5,1,3
2024-03-19 05:50:00,0.0,0.0,5,1,3
2024-03-19 06:00:00,3.0,0.0,6,1,3
2024-03-19 06:10:00,7.0,0.0,6,1,3
2024-03-19 06:20:00,15.0,0.0,6,1,3
2024-03-19 06:30:00,21.0,0.0,6,1,3
2024-03-19 06:40:00,22.0,0.0,6,1,3
2024-03-19 06:50:00,21.0,0.0,6,1,3
2024-03-19 07:00:00,36.0,0.0,7,1,3
2024-03-19 07:10:00,38.0,0.0,7,1,3
2024-03-19 07:20:00,25.0,0.0,7,1,3
2024-03-19 07:30:00,26.0,0.0,7,1,3
2024-03-19 07:40:00,45.0,0.0,7,1,3
2024-03-19 07:50:00,49.0,0.0,7,1,3
2024-03-19 08:00:00,65.0,0.0,8,1,3
2024-03-19 08:10:00,88.0,0.0,8,1,3
2024-03-19 08:20:00,72.0,0.0,8,1,3
2024-03-19 08:30:00,66.0,0.0,8,1,3
2024-03-19 08:40:00,82.0,0.0,8,1,3
2024-03-19 08:50:00,114.0,0.0,8,1,3
2024-03-19 09:00:00,179.0,0.0,9,1,3
2024-03-19 09:10:00,215.0,0.0,9,1,3
2024-03-19 09:20:00,187.0,0.0,9,1,3
2024-03-19 09:30:00,217.0,1.34296,9,1,3
2024-03-19 09:40:00,316.0,1.68306,9,1,3
2024-03-19 09:50:00,408.0,6.06866,9,1,3
2024-03-19 10:00:00,491.0,9.61366,10,1,3
2024-03-19 10:10:00,393.0,4.17798,10,1,3
2024-03-19 10:20:00,295.0,0.0,10,1,3
2024-03-19 10:30:00,312.0,1.5069,10,1,3
2024-03-19 10:40:00,386.0,6.7791,10,1,3
2024-03-19 10:50:00,582.0,10.0,10,1,3
2024-03-19 11:00:00,646.0,10.0,11,1,3
2024-03-19 11:10:00,547.0,10.0,11,1,3
2024-03-19 11:20:00,539.0,10.0,11,1,3
2024-03-19 11:30:00,382.0,7.44405,11,1,3
2024-03-19 11:40:00,497.0,9.08804,11,1,3
2024-03-19 11:50:00,613.0,10.0,11,1,3
2024-03-19 12:00:00,531.0,10.0,12,1,3
2024-03-19 12:10:00,636.0,10.0,12,1,3
2024-03-19 12:20:00,476.0,9.57551,12,1,3
2024-03-19 12:30:00,202.0,0.566438,12,1,3
2024-03-19 12:40:00,366.0,6.17048,12,1,3
2024-03-19 12:50:00,398.0,5.67856,12,1,3
2024-03-19 13:00:00,308.0,2.56391,13,1,3
2024-03-19 13:10:00,289.0,1.99317,13,1,3
2024-03-19 13:20:00,346.0,4.58568,13,1,3
2024-03-19 13:30:00,505.0,10.0,13,1,3
2024-03-19 13:40:00,406.0,5.95092,13,1,3
2024-03-19 13:50:00,448.0,9.04347,13,1,3
2024-03-19 14:00:00,321.0,2.54669,14,1,3
2024-03-19 14:10:00,290.0,1.29387,14,1,3
2024-03-19 14:20:00,381.0,8.24616,14,1,3
2024-03-19 14:30:00,421.0,10.0,14,1,3
2024-03-19 14:40:00,362.0,9.87428,14,1,3
2024-03-19 14:50:00,375.0,10.0,14,1,3
2024-03-19 15:00:00,330.0,10.0,15,1,3
2024-03-19 15:10:00,302.0,10.0,15,1,3
2024-03-19 15:20:00,299.0,10.0,15,1,3
2024-03-19 15:30:00,262.0,10.0,15,1,3
2024-03-19 15:40:00,230.0,10.0,15,1,3
2024-03-19 15:50:00,186.0,0.0,15,1,3
2024-03-19 16:00:00,169.0,10.0,16,1,3
2024-03-19 16:10:00,146.0,10.0,16,1,3
2024-03-19 16:20:00,134.0,10.0,16,1,3
2024-03-19 16:30:00,112.0,10.0,16,1,3
2024-03-19 16:40:00,102.0,10.0,16,1,3
2024-03-19 16:50:00,85.0,10.0,16,1,3
2024-03-19 17:00:00,67.0,10.0,17,1,3
2024-03-19 17:10:00,48.0,10.0,17,1,3
2024-03-19 17:20:00,37.0,10.0,17,1,3
2024-03-19 17:30:00,20.0,0.0,17,1,3
2024-03-19 17:40:00,12.0,0.0,17,1,3
2024-03-19 17:50:00,4.0,0.0,17,1,3
2024-03-19 18:00:00,0.0,0.0,18,1,3
2024-03-19 18:10:00,0.0,0.0,18,1,3
2024-03-19 18:20:00,0.0,0.0,18,1,3
2024-03-19 18:30:00,0.0,0.0,18,1,3
2024-03-19 18:40:00,0.0,0.0,18,1,3
2024-03-19 18:50:00,0.0,0.0,18,1,3
2024-03-19 19:00:00,0.0,0.0,19,1,3
2024-03-19 19:10:00,0.0,0.0,19,1,3
2024-03-19 19:20:00,0.0,0.0,19,1,3
2024-03-19 19:30:00,0.0,0.0,19,1,3
2024-03-19 19:40:00,0.0,0.0,19,1,3
2024-03-19 19:50:00,0.0,0.0,19,1,3
2024-03-19 20:00:00,0.0,0.0,20,1,3
2024-03-19 20:10:00,0.0,0.0,20,1,3
2024-03-19 20:20:00,0.0,0.0,20,1,3
2024-03-19 20:30:00,0.0,0.0,20,1,3
2024-03-19 20:40:00,0.0,0.0,20,1,3
2024-03-19 20:50:00,0.0,0.0,20,1,3
2024-03-19 21:00:00,0.0,0.0,21,1,3
2024-03-19 21:10:00,0.0,0.0,21,1,3
2024-03-19 21:20:00,0.0,0.0,21,1,3
2024-03-19 21:30:00,0.0,0.0,21,1,3
2024-03-19 21:40:00,0.0,0.0,21,1,3
2024-03-19 21:50:00,0.0,0.0,21,1,3
2024-03-19 22:00:00,0.0,0.0,22,1,3
2024-03-19 22:10:00,0.0,0.0,22,1,3
2024-03-19 22:20:00,0.0,0.0,22,1,3
2024-03-19 22:30:00,0.0,0.0,22,1,3
2024-03-19 22:40:00,0.0,0.0,22,1,3
2024-03-19 22:50:00,0.0,0.0,22,1,3
2024-03-19 23:00:00,0.0,0.0,23,1,3
2024-03-19 23:10:00,0.0,0.0,23,1,3
2024-03-19 23:20:00,0.0,0.0,23,1,3
2024-03-19 23:30:00,0.0,0.0,23,1,3
2024-03-19 23:40:00,0.0,0.0,23,1,3
2024-03-19 23:50:00,0.0,0.0,23,1,3
2024-03-20 00:00:00,0.0,0.0,0,2,3
2024-03-20 00:10:00,0.0,0.0,0,2,3
2024-03-20 00:20:00,0.0,0.0,0,2,3
2024-03-20 00:30:00,0.0,0.0,0,2,3
2024-03-20 00:40:00,0.0,0.0,0,2,3
2024-03-20 00:50:00,0.0,0.0,0,2,3
2024-03-20 01:00:00,0.0,0.0,1,2,3
2024-03-20 01:10:00,0.0,0.0,1,2,3
2024-03-20 01:20:00,0.0,0.0,1,2,3
2024-03-20 01:30:00,0.0,0.0,1,2,3
2024-03-20 01:40:00,0.0,0.0,1,2,3
2024-03-20 01:50:00,0.0,0.0,1,2,3
2024-03-20 02:00:00,0.0,0.0,2,2,3
2024-03-20 02:10:00,0.0,0.0,2,2,3
2024-03-20 02:20:00,0.0,0.0,2,2,3
2024-03-20 02:30:00,0.0,0.0,2,2,3
2024-03-20 02:40:00,0.0,0.0,2,2,3
2024-03-20 02:50:00,0.0,0.0,2,2,3
2024-03-20 03:00:00,0.0,0.0,3,2,3
2024-03-20 03:10:00,0.0,0.0,3,2,3
2024-03-20 03:20:00,0.0,0.0,3,2,3
2024-03-20 03:30:00,0.0,0.0,3,2,3
2024-03-20 03:40:00,0.0,0.0,3,2,3
2024-03-20 03:50:00,0.0,0.0,3,2,3
2024-03-20 04:00:00,0.0,0.0,4,2,3
2024-03-20 04:10:00,0.0,0.0,4,2,3
2024-03-20 04:20:00,0.0,0.0,4,2,3
2024-03-20 04:30:00,0.0,0.0,4,2,3
2024-03-20 04:40:00,0.0,0.0,4,2,3
2024-03-20 04:50:00,0.0,0.0,4,2,3
2024-03-20 05:00:00,0.0,0.0,5,2,3
2024-03-20 05:10:00,0.0,0.0,5,2,3
2024-03-20 05:20:00,0.0,0.0,5,2,3
2024-03-20 05:30:00,0.0,0.0,5,2,3
2024-03-20 05:40:00,0.0,0.0,5,2,3
2024-03-20 05:50:00,1.0,0.0,5,2,3
2024-03-20 06:00:00,6.0,0.0,6,2,3
2024-03-20 06:10:00,14.0,0.0,6,2,3
2024-03-20 06:20:00,25.0,0.0,6,2,3
2024-03-20 06:30:00,41.0,0.0,6,2,3
2024-03-20 06:40:00,62.0,0.0,6,2,3
2024-03-20 06:50:00,99.0,10.0,6,2,3
2024-03-20 07:00:00,112.0,10.0,7,2,3
2024-03-20 07:10:00,105.0,0.0,7,2,3
2024-03-20 07:20:00,119.0,0.0,7,2,3
2024-03-20 07:30:00,148.0,0.0,7,2,3
2024-03-20 07:40:00,127.0,0.0,7,2,3
2024-03-20 07:50:00,150.0,0.0,7,2,3
2024-03-20 08:00:00,180.0,10.0,8,2,3
2024-03-20 08:10:00,201.0,10.0,8,2,3
2024-03-20 08:20:00,261.0,10.0,8,2,3
2024-03-20 08:30:00,276.0,5.21104,8,2,3
2024-03-20 08:40:00,211.0,0.0,8,2,3
2024-03-20 08:50:00,205.0,0.0,8,2,3
2024-03-20 09:00:00,205.0,0.0,9,2,3
2024-03-20 09:10:00,226.0,0.0,9,2,3
2024-03-20 09:20:00,221.0,0.0,9,2,3
2024-03-20 09:30:00,205.0,0.0,9,2,3
2024-03-20 09:40:00,226.0,0.0,9,2,3
2024-03-20 09:50:00,273.0,0.0,9,2,3
2024-03-20 10:00:00,340.0,1.81582,10,2,3
2024-03-20 10:10:00,327.0,0.832671,10,2,3
2024-03-20 10:20:00,290.0,0.0,10,2,3
2024-03-20 10:30:00,262.0,0.0,10,2,3
2024-03-20 10:40:00,268.0,0.0,10,2,3
2024-03-20 10:50:00,275.0,0.0,10,2,3
2024-03-20 11:00:00,268.0,0.0,11,2,3
2024-03-20 11:10:00,265.0,0.0,11,2,3
2024-03-20 11:20:00,293.0,0.0,11,2,3
2024-03-20 11:30:00,316.0,0.0,11,2,3
2024-03-20 11:40:00,367.0,1.14952,11,2,3
2024-03-20 11:50:00,391.0,2.09416,11,2,3
2024-03-20 12:00:00,399.0,2.44438,12,2,3
2024-03-20 12:10:00,352.0,0.644796,12,2,3
2024-03-20 12:20:00,381.0,1.89857,12,2,3
2024-03-20 12:30:00,439.0,10.0,12,2,3
2024-03-20 12:40:00,453.0,10.0,12,2,3
2024-03-20 12:50:00,372.0,2.04239,12,2,3
2024-03-20 13:00:00,386.0,2.91378,13,2,3
2024-03-20 13:10:00,255.0,0.0,13,2,3
2024-03-20 13:20:00,277.0,0.0,13,2,3
2024-03-20 13:30:00,273.0,0.0,13,2,3
2024-03-20 13:40:00,351.0,2.84866,13,2,3
2024-03-20 13:50:00,280.0,0.0,13,2,3
2024-03-20 14:00:00,338.0,3.33049,14,2,3
2024-03-20 14:10:00,396.0,10.0,14,2,3
2024-03-20 14:20:00,439.0,10.0,14,2,3
2024-03-20 14:30:00,336.0,5.98412,14,2,3
2024-03-20 14:40:00,245.0,0.0978169,14,2,3
2024-03-20 14:50:00,298.0,10.0,14,2,3
2024-03-20 15:00:00,329.0,10.0,15,2,3
2024-03-20 15:10:00,237.0,3.82752,15,2,3
2024-03-20 15:20:00,169.0,0.0,15,2,3
2024-03-20 15:30:00,165.0,0.0,15,2,3
2024-03-20 15:40:00,164.0,0.0,15,2,3
2024-03-20 15:50:00,135.0,0.0,15,2,3
2024-03-20 16:00:00,131.0,0.0,16,2,3
2024-03-20 16:10:00,154.0,10.0,16,2,3
2024-03-20 16:20:00,155.0,10.0,16,2,3
2024-03-20 16:30:00,127.0,10.0,16,2,3
2024-03-20 16:40:00,97.0,10.0,16,2,3
2024-03-20 16:50:00,79.0,10.0,16,2,3
2024-03-20 17:00:00,61.0,10.0,17,2,3
2024-03-20 17:10:00,63.0,10.0,17,2,3
2024-03-20 17:20:00,38.0,10.0,17,2,3
2024-03-20 17:30:00,21.0,0.0,17,2,3
2024-03-20 17:40:00,12.0,0.0,17,2,3
2024-03-20 17:50:00,5.0,0.0,17,2,3
2024-03-20 18:00:00,0.0,0.0,18,2,3
2024-03-20 18:10:00,0.0,0.0,18,2,3
2024-03-20 18:20:00,0.0,0.0,18,2,3
2024-03-20 18:30:00,0.0,0.0,18,2,3
2024-03-20 18:40:00,0.0,0.0,18,2,3
2024-03-20 18:50:00,0.0,0.0,18,2,3
2024-03-20 19:00:00,0.0,0.0,19,2,3
2024-03-20 19:10:00,0.0,0.0,19,2,3
2024-03-20 19:20:00,0.0,0.0,19,2,3
2024-03-20 19:30:00,0.0,0.0,19,2,3
2024-03-20 19:40:00,0.0,0.0,19,2,3
2024-03-20 19:50:00,0.0,0.0,19,2,3
2024-03-20 20:00:00,0.0,0.0,20,2,3
2024-03-20 20:10:00,0.0,0.0,20,2,3
2024-03-20 20:20:00,0.0,0.0,20,2,3
2024-03-20 20:30:00,0.0,0.0,20,2,3
2024-03-20 20:40:00,0.0,0.0,20,2,3
2024-03-20 20:50:00,0.0,0.0,20,2,3
2024-03-20 21:00:00,0.0,0.0,21,2,3
2024-03-20 21:10:00,0.0,0.0,21,2,3
2024-03-20 21:20:00,0.0,0.0,21,2,3
2024-03-20 21:30:00,0.0,0.0,21,2,3
2024-03-20 21:40:00,0.0,0.0,21,2,3
2024-03-20 21:50:00,0.0,0.0,21,2,3
2024-03-20 22:00:00,0.0,0.0,22,2,3
2024-03-20 22:10:00,0.0,0.0,22,2,3
2024-03-20 22:20:00,0.0,0.0,22,2,3
2024-03-20 22:30:00,0.0,0.0,22,2,3
2024-03-20 22:40:00,0.0,0.0,22,2,3
2024-03-20 22:50:00,0.0,0.0,22,2,3
2024-03-20 23:00:00,0.0,0.0,23,2,3
2024-03-20 23:10:00,0.0,0.0,23,2,3
2024-03-20 23:20:00,0.0,0.0,23,2,3
2024-03-20 23:30:00,0.0,0.0,23,2,3
2024-03-20 23:40:00,0.0,0.0,23,2,3
2024-03-20 23:50:00,0.0,0.0,23,2,3
2024-03-21 00:00:00,0.0,0.0,0,3,3
2024-03-21 00:10:00,0.0,0.0,0,3,3
2024-03-21 00:20:00,0.0,0.0,0,3,3
2024-03-21 00:30:00,0.0,0.0,0,3,3
2024-03-21 00:40:00,0.0,0.0,0,3,3
2024-03-21 00:50:00,0.0,0.0,0,3,3
2024-03-21 01:00:00,0.0,0.0,1,3,3
2024-03-21 01:10:00,0.0,0.0,1,3,3
2024-03-21 01:20:00,0.0,0.0,1,3,3
2024-03-21 01:30:00,0.0,0.0,1,3,3
2024-03-21 01:40:00,0.0,0.0,1,3,3
2024-03-21 01:50:00,0.0,0.0,1,3,3
2024-03-21 02:00:00,0.0,0.0,2,3,3
2024-03-21 02:10:00,0.0,0.0,2,3,3
2024-03-21 02:20:00,0.0,0.0,2,3,3
2024-03-21 02:30:00,0.0,0.0,2,3,3
2024-03-21 02:40:00,0.0,0.0,2,3,3
2024-03-21 02:50:00,0.0,0.0,2,3,3
2024-03-21 03:00:00,0.0,0.0,3,3,3
2024-03-21 03:10:00,0.0,0.0,3,3,3
2024-03-21 03:20:00,0.0,0.0,3,3,3
2024-03-21 03:30:00,0.0,0.0,3,3,3
2024-03-21 03:40:00,0.0,0.0,3,3,3
2024-03-21 03:50:00,0.0,0.0,3,3,3
2024-03-21 04:00:00,0.0,0.0,4,3,3
2024-03-21 04:10:00,0.0,0.0,4,3,3
2024-03-21 04:20:00,0.0,0.0,4,3,3
2024-03-21 04:30:00,0.0,0.0,4,3,3
2024-03-21 04:40:00,0.0,0.0,4,3,3
2024-03-21 04:50:00,0.0,0.0,4,3,3
2024-03-21 05:00:00,0.0,0.0,5,3,3
2024-03-21 05:10:00,0.0,0.0,5,3,3
2024-03-21 05:20:00,0.0,0.0,5,3,3
2024-03-21 05:30:00,0.0,0.0,5,3,3
2024-03-21 05:40:00,1.0,0.0,5,3,3
2024-03-21 05:50:00,2.0,0.0,5,3,3
2024-03-21 06:00:00,4.0,0.0,6,3,3
2024-03-21 06:10:00,8.0,0.0,6,3,3
2024-03-21 06:20:00,14.0,0.0,6,3,3
2024-03-21 06:30:00,17.0,0.0,6,3,3
2024-03-21 06:40:00,25.0,0.0,6,3,3
2024-03-21 06:50:00,37.0,0.0,6,3,3
2024-03-21 07:00:00,45.0,0.0,7,3,3
2024-03-21 07:10:00,50.0,0.0,7,3,3
2024-03-21 07:20:00,45.0,0.0,7,3,3
2024-03-21 07:30:00,47.0,0.0,7,3,3
2024-03-21 07:40:00,52.0,0.0,7,3,3
2024-03-21 07:50:00,86.0,0.0,7,3,3
2024-03-21 08:00:00,119.0,0.0,8,3,3
2024-03-21 08:10:00,110.0,0.0,8,3,3
2024-03-21 08:20:00,91.0,0.0,8,3,3
2024-03-21 08:30:00,112.0,0.0,8,3,3
2024-03-21 08:40:00,127.0,0.0,8,3,3
2024-03-21 08:50:00,133.0,0.0,8,3,3
2024-03-21 09:00:00,149.0,0.0,9,3,3
2024-03-21 09:10:00,136.0,0.0,9,3,3
2024-03-21 09:20:00,150.0,0.0,9,3,3
2024-03-21 09:30:00,148.0,0.0,9,3,3
2024-03-21 09:40:00,132.0,0.0,9,3,3
2024-03-21 09:50:00,115.0,0.0,9,3,3
2024-03-21 10:00:00,138.0,0.0,10,3,3
